Order ID,Date,Year,Quarter,Month,Region,State,City,Product Category,Product Subcategory,Product Name,Sales Channel,Customer Segment,Customer Age Group,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Payment Method,Shipping Type,Order Priority
30692,2024-05-28,2024,Q2,May,South,Texas,Dallas,Accessories,Headphones,SoundMax,Retail,Consumer,18-25,3,937,0.0,2811.0,1953.08,857.92,Digital Wallet,Express,Low
30693,2024-12-01,2024,Q4,Dec,Northeast,New York,New York,Electronics,Phone,Galaxy Max,Retail,Corporate,18-25,2,296,0.0,592.0,434.0,158.0,Cash,Standard,Low
30694,2024-06-27,2024,Q2,Jun,West,Colorado,Denver,Electronics,Phone,Galaxy Max,Online,Corporate,36-50,7,764,0.1,4813.2,2789.04,2024.16,Bank Transfer,Same-Day,Critical
30695,2024-08-24,2024,Q3,Aug,Midwest,Michigan,Detroit,Accessories,Keyboard,KeyPro,Distributor,Consumer,50+,14,62,0.1,781.2,541.84,239.36,Cash,Standard,High
30696,2024-12-04,2024,Q4,Dec,West,Washington,Seattle,Accessories,Headphones,SoundMax,Distributor,Consumer,18-25,9,317,0.05,2710.35,1696.96,1013.39,Bank Transfer,Standard,Medium
30697,2024-10-03,2024,Q4,Oct,Northeast,Massachusetts,Boston,Electronics,Phone,Galaxy Max,Retail,Consumer,36-50,1,946,0.05,898.7,521.05,377.65,Bank Transfer,Standard,Medium
30698,2024-04-08,2024,Q2,Apr,Midwest,Michigan,Detroit,Electronics,Phone,Galaxy Max,Retail,Consumer,26-35,9,961,0.15,7351.65,4741.32,2610.33,Bank Transfer,Same-Day,High
30699,2024-07-14,2024,Q3,Jul,West,Colorado,Denver,Accessories,Mouse,ClickPro,Distributor,Small Business,36-50,12,375,0.1,4050.0,2864.98,1185.02,Card,Express,High
30700,2024-10-21,2024,Q4,Oct,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Distributor,Corporate,36-50,15,480,0.0,7200.0,4436.58,2763.42,Cash,Same-Day,Low
30701,2024-02-07,2024,Q1,Feb,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Distributor,Small Business,26-35,3,487,0.15,1241.85,769.54,472.31,Card,Standard,Critical
30702,2024-09-25,2024,Q3,Sep,Northeast,Pennsylvania,Philadelphia,Electronics,Laptop,UltraBook Pro,Retail,Consumer,18-25,12,804,0.05,9165.6,5970.06,3195.54,Card,Same-Day,High
30703,2024-02-08,2024,Q1,Feb,South,Texas,Dallas,Furniture,Cabinet,StoragePlus,Online,Small Business,18-25,7,562,0.15,3343.9,2236.59,1107.31,Bank Transfer,Express,Low
30704,2024-02-10,2024,Q1,Feb,Midwest,Michigan,Detroit,Electronics,Tablet,Tab Elite,Distributor,Corporate,18-25,9,567,0.05,4847.85,3560.55,1287.3,Card,Same-Day,Medium
30705,2024-06-11,2024,Q2,Jun,Northeast,New York,New York,Electronics,Phone,Galaxy Max,Distributor,Small Business,26-35,11,838,0.15,7835.3,5855.94,1979.36,Bank Transfer,Express,Critical
30706,2024-10-04,2024,Q4,Oct,Northeast,New York,New York,Accessories,Mouse,ClickPro,Online,Corporate,18-25,10,281,0.0,2810.0,1784.82,1025.18,Card,Express,Low
30707,2024-12-30,2024,Q4,Dec,West,Washington,Seattle,Electronics,Tablet,Tab Elite,Online,Small Business,26-35,5,332,0.05,1577.0,905.69,671.31,Card,Express,Low
30708,2024-10-26,2024,Q4,Oct,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Online,Consumer,26-35,13,129,0.0,1677.0,1025.0,652.0,Card,Standard,Medium
30709,2024-02-27,2024,Q1,Feb,Midwest,Michigan,Detroit,Accessories,Mouse,ClickPro,Retail,Consumer,26-35,4,930,0.05,3534.0,2634.73,899.27,Card,Express,Medium
30710,2024-09-13,2024,Q3,Sep,South,Georgia,Atlanta,Electronics,Phone,Galaxy Max,Distributor,Corporate,50+,3,910,0.0,2730.0,1799.91,930.09,Digital Wallet,Same-Day,Medium
30711,2024-12-27,2024,Q4,Dec,South,Georgia,Atlanta,Electronics,Phone,Galaxy Max,Online,Corporate,26-35,10,1042,0.0,10420.0,7493.76,2926.24,Bank Transfer,Express,High
30712,2024-03-21,2024,Q1,Mar,Midwest,Illinois,Chicago,Furniture,Cabinet,StoragePlus,Distributor,Corporate,26-35,11,1093,0.0,12023.0,7387.43,4635.57,Cash,Express,Critical
30713,2024-10-15,2024,Q4,Oct,Northeast,New York,New York,Electronics,Laptop,UltraBook Pro,Online,Consumer,36-50,9,873,0.15,6678.45,4953.17,1725.28,Digital Wallet,Express,High
30714,2024-10-31,2024,Q4,Oct,Northeast,Pennsylvania,Philadelphia,Accessories,Keyboard,KeyPro,Online,Small Business,26-35,12,1143,0.15,11658.6,6873.91,4784.69,Digital Wallet,Standard,High
30715,2024-01-09,2024,Q1,Jan,Northeast,Massachusetts,Boston,Accessories,Headphones,SoundMax,Retail,Corporate,50+,1,915,0.1,823.5,488.43,335.07,Digital Wallet,Same-Day,High
30716,2024-04-30,2024,Q2,Apr,West,Washington,Seattle,Electronics,Phone,Galaxy Max,Online,Small Business,26-35,15,858,0.05,12226.5,7177.79,5048.71,Digital Wallet,Same-Day,Medium
30717,2024-06-17,2024,Q2,Jun,Northeast,Pennsylvania,Philadelphia,Electronics,Laptop,UltraBook Pro,Distributor,Corporate,50+,13,1149,0.05,14190.15,9473.57,4716.58,Card,Express,Low
30718,2024-10-17,2024,Q4,Oct,Northeast,Pennsylvania,Philadelphia,Electronics,Tablet,Tab Elite,Distributor,Corporate,36-50,4,1040,0.05,3952.0,2638.32,1313.68,Digital Wallet,Express,Medium
30719,2024-10-18,2024,Q4,Oct,Midwest,Michigan,Detroit,Furniture,Cabinet,StoragePlus,Online,Corporate,50+,8,849,0.1,6112.8,4111.04,2001.76,Bank Transfer,Standard,Low
30720,2024-02-15,2024,Q1,Feb,West,Washington,Seattle,Accessories,Keyboard,KeyPro,Retail,Small Business,18-25,1,768,0.1,691.2,471.17,220.03,Bank Transfer,Express,Low
30721,2024-09-11,2024,Q3,Sep,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Online,Consumer,50+,11,478,0.15,4469.3,3180.24,1289.06,Cash,Express,High
30722,2024-07-31,2024,Q3,Jul,Midwest,Michigan,Detroit,Accessories,Headphones,SoundMax,Distributor,Corporate,26-35,2,412,0.0,824.0,572.67,251.33,Bank Transfer,Express,High
30723,2024-05-03,2024,Q2,May,Midwest,Illinois,Chicago,Accessories,Mouse,ClickPro,Distributor,Small Business,36-50,9,935,0.15,7152.75,5103.83,2048.92,Bank Transfer,Express,High
30724,2024-09-14,2024,Q3,Sep,Northeast,New York,New York,Accessories,Headphones,SoundMax,Distributor,Consumer,50+,6,850,0.15,4335.0,2399.03,1935.97,Cash,Standard,Medium
30725,2024-12-24,2024,Q4,Dec,West,California,Los Angeles,Furniture,Cabinet,StoragePlus,Online,Corporate,26-35,7,886,0.0,6202.0,3722.5,2479.5,Card,Express,Medium
30726,2024-03-01,2024,Q1,Mar,Midwest,Ohio,Columbus,Furniture,Desk,WorkDesk Pro,Online,Corporate,18-25,4,964,0.0,3856.0,2432.47,1423.53,Digital Wallet,Same-Day,High
30727,2024-02-03,2024,Q1,Feb,West,California,Los Angeles,Electronics,Phone,Galaxy Max,Retail,Small Business,36-50,2,344,0.05,653.6,384.78,268.82,Cash,Standard,Low
30728,2024-01-29,2024,Q1,Jan,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Online,Corporate,50+,2,1009,0.15,1715.3,1078.46,636.84,Digital Wallet,Express,Low
30729,2024-05-31,2024,Q2,May,Midwest,Michigan,Detroit,Electronics,Laptop,UltraBook Pro,Online,Consumer,18-25,15,1122,0.05,15988.5,10414.8,5573.7,Cash,Express,Medium
30730,2024-10-07,2024,Q4,Oct,South,Georgia,Atlanta,Accessories,Mouse,ClickPro,Distributor,Consumer,18-25,5,305,0.15,1296.25,885.03,411.22,Card,Standard,Low
30731,2024-11-11,2024,Q4,Nov,West,Washington,Seattle,Electronics,Laptop,UltraBook Pro,Online,Corporate,26-35,8,789,0.0,6312.0,3534.08,2777.92,Bank Transfer,Standard,Low
30732,2024-08-31,2024,Q3,Aug,West,Washington,Seattle,Furniture,Cabinet,StoragePlus,Distributor,Corporate,26-35,12,1015,0.05,11571.0,7711.43,3859.57,Digital Wallet,Standard,High
30733,2024-11-25,2024,Q4,Nov,West,Colorado,Denver,Accessories,Keyboard,KeyPro,Online,Corporate,36-50,1,1093,0.15,929.05,695.71,233.34,Cash,Same-Day,High
30734,2024-06-16,2024,Q2,Jun,Midwest,Ohio,Columbus,Accessories,Mouse,ClickPro,Retail,Small Business,26-35,8,376,0.15,2556.8,1693.76,863.04,Digital Wallet,Standard,Low
30735,2024-12-26,2024,Q4,Dec,West,Washington,Seattle,Accessories,Headphones,SoundMax,Retail,Small Business,36-50,15,510,0.15,6502.5,3683.42,2819.08,Bank Transfer,Same-Day,Low
30736,2024-05-09,2024,Q2,May,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,Distributor,Small Business,26-35,3,370,0.15,943.5,687.9,255.6,Cash,Express,High
30737,2024-11-15,2024,Q4,Nov,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Retail,Corporate,26-35,10,1132,0.0,11320.0,8016.42,3303.58,Cash,Standard,Low
30738,2024-04-26,2024,Q2,Apr,South,Florida,Miami,Electronics,Tablet,Tab Elite,Distributor,Small Business,26-35,3,714,0.05,2034.9,1503.14,531.76,Digital Wallet,Same-Day,Critical
30739,2024-03-10,2024,Q1,Mar,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Retail,Small Business,26-35,13,203,0.15,2243.15,1467.29,775.86,Bank Transfer,Express,High
30740,2024-02-13,2024,Q1,Feb,Northeast,Pennsylvania,Philadelphia,Electronics,Tablet,Tab Elite,Online,Corporate,50+,7,1052,0.1,6627.6,4126.54,2501.06,Card,Standard,Low
30741,2024-05-31,2024,Q2,May,Midwest,Illinois,Chicago,Electronics,Laptop,UltraBook Pro,Distributor,Small Business,26-35,5,795,0.05,3776.25,2779.98,996.27,Bank Transfer,Same-Day,Medium
30742,2024-01-23,2024,Q1,Jan,West,Washington,Seattle,Electronics,Laptop,UltraBook Pro,Retail,Consumer,18-25,3,1032,0.15,2631.6,1771.66,859.94,Cash,Express,High
30743,2024-03-31,2024,Q1,Mar,West,California,Los Angeles,Electronics,Phone,Galaxy Max,Online,Consumer,26-35,4,260,0.15,884.0,603.54,280.46,Bank Transfer,Standard,Low
30744,2024-10-08,2024,Q4,Oct,Northeast,Pennsylvania,Philadelphia,Accessories,Headphones,SoundMax,Distributor,Corporate,50+,7,744,0.1,4687.2,2848.27,1838.93,Digital Wallet,Same-Day,Critical
30745,2024-05-27,2024,Q2,May,West,California,Los Angeles,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,50+,8,872,0.05,6627.2,4499.92,2127.28,Cash,Standard,Critical
30746,2024-07-12,2024,Q3,Jul,Northeast,New York,New York,Accessories,Keyboard,KeyPro,Online,Small Business,36-50,15,739,0.15,9422.25,5446.72,3975.53,Digital Wallet,Standard,High
30747,2024-09-19,2024,Q3,Sep,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Retail,Consumer,26-35,10,985,0.1,8865.0,6137.36,2727.64,Digital Wallet,Standard,Medium
30748,2024-01-15,2024,Q1,Jan,South,Florida,Miami,Electronics,Laptop,UltraBook Pro,Online,Corporate,26-35,7,34,0.05,226.1,134.23,91.87,Cash,Standard,Low
30749,2024-10-25,2024,Q4,Oct,South,Florida,Miami,Electronics,Tablet,Tab Elite,Retail,Corporate,26-35,10,513,0.0,5130.0,3732.2,1397.8,Bank Transfer,Same-Day,Medium
30750,2024-03-03,2024,Q1,Mar,Northeast,Massachusetts,Boston,Accessories,Mouse,ClickPro,Retail,Consumer,36-50,14,895,0.15,10650.5,6121.33,4529.17,Card,Express,Critical
30751,2024-01-04,2024,Q1,Jan,Midwest,Illinois,Chicago,Furniture,Cabinet,StoragePlus,Online,Small Business,36-50,13,365,0.05,4507.75,2698.81,1808.94,Bank Transfer,Express,Critical
30752,2024-02-15,2024,Q1,Feb,Midwest,Illinois,Chicago,Electronics,Tablet,Tab Elite,Distributor,Corporate,18-25,10,1044,0.0,10440.0,6171.32,4268.68,Bank Transfer,Same-Day,Medium
30753,2024-09-02,2024,Q3,Sep,Northeast,Massachusetts,Boston,Furniture,Cabinet,StoragePlus,Retail,Consumer,50+,12,235,0.1,2538.0,1491.1,1046.9,Bank Transfer,Same-Day,Low
30754,2024-02-11,2024,Q1,Feb,South,Texas,Dallas,Accessories,Keyboard,KeyPro,Online,Small Business,36-50,13,242,0.05,2988.7,1972.13,1016.57,Card,Standard,Medium
30755,2024-11-06,2024,Q4,Nov,Northeast,New York,New York,Accessories,Keyboard,KeyPro,Distributor,Small Business,50+,8,835,0.1,6012.0,3438.5,2573.5,Cash,Standard,Medium
30756,2024-09-02,2024,Q3,Sep,Midwest,Michigan,Detroit,Electronics,Phone,Galaxy Max,Distributor,Corporate,50+,10,591,0.05,5614.5,3320.52,2293.98,Card,Standard,Critical
30757,2024-05-12,2024,Q2,May,Northeast,Massachusetts,Boston,Accessories,Keyboard,KeyPro,Online,Small Business,50+,8,625,0.05,4750.0,3547.96,1202.04,Card,Same-Day,Critical
30758,2024-06-17,2024,Q2,Jun,Midwest,Michigan,Detroit,Electronics,Phone,Galaxy Max,Online,Small Business,36-50,13,969,0.05,11967.15,8153.39,3813.76,Digital Wallet,Standard,Critical
30759,2024-09-03,2024,Q3,Sep,Northeast,Pennsylvania,Philadelphia,Furniture,Desk,WorkDesk Pro,Retail,Consumer,36-50,7,736,0.0,5152.0,3175.56,1976.44,Digital Wallet,Standard,High
30760,2024-06-11,2024,Q2,Jun,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,Online,Consumer,26-35,4,113,0.1,406.8,256.74,150.06,Card,Standard,Medium
30761,2024-08-07,2024,Q3,Aug,Midwest,Ohio,Columbus,Furniture,Desk,WorkDesk Pro,Retail,Corporate,50+,3,334,0.0,1002.0,551.21,450.79,Digital Wallet,Express,High
30762,2024-03-29,2024,Q1,Mar,Northeast,Pennsylvania,Philadelphia,Furniture,Desk,WorkDesk Pro,Retail,Small Business,50+,13,585,0.0,7605.0,5276.97,2328.03,Card,Standard,Low
30763,2024-12-02,2024,Q4,Dec,West,California,Los Angeles,Electronics,Phone,Galaxy Max,Distributor,Consumer,18-25,9,285,0.05,2436.75,1703.79,732.96,Card,Same-Day,High
30764,2024-06-22,2024,Q2,Jun,Midwest,Ohio,Columbus,Accessories,Headphones,SoundMax,Distributor,Corporate,26-35,3,930,0.0,2790.0,1688.44,1101.56,Card,Express,Critical
30765,2024-12-06,2024,Q4,Dec,Midwest,Illinois,Chicago,Accessories,Mouse,ClickPro,Distributor,Consumer,26-35,3,565,0.15,1440.75,950.45,490.3,Cash,Express,Medium
30766,2024-02-24,2024,Q1,Feb,West,California,Los Angeles,Electronics,Tablet,Tab Elite,Online,Corporate,36-50,10,685,0.0,6850.0,4698.94,2151.06,Bank Transfer,Standard,Low
30767,2024-10-10,2024,Q4,Oct,West,Washington,Seattle,Electronics,Laptop,UltraBook Pro,Online,Consumer,18-25,6,134,0.05,763.8,554.72,209.08,Cash,Express,Medium
30768,2024-11-08,2024,Q4,Nov,South,Georgia,Atlanta,Accessories,Keyboard,KeyPro,Distributor,Corporate,26-35,11,740,0.05,7733.0,5157.7,2575.3,Bank Transfer,Same-Day,Critical
30769,2024-04-27,2024,Q2,Apr,Midwest,Michigan,Detroit,Furniture,Cabinet,StoragePlus,Distributor,Consumer,50+,8,237,0.15,1611.6,1135.66,475.94,Bank Transfer,Standard,High
30770,2024-10-09,2024,Q4,Oct,Midwest,Ohio,Columbus,Furniture,Chair,ComfortSeat,Retail,Small Business,18-25,13,1031,0.15,11392.55,8536.18,2856.37,Digital Wallet,Standard,Low
30771,2024-02-02,2024,Q1,Feb,South,Florida,Miami,Electronics,Tablet,Tab Elite,Distributor,Corporate,26-35,1,638,0.0,638.0,360.5,277.5,Cash,Express,High
30772,2024-06-06,2024,Q2,Jun,Midwest,Michigan,Detroit,Furniture,Desk,WorkDesk Pro,Retail,Small Business,18-25,13,873,0.05,10781.55,6386.4,4395.15,Digital Wallet,Standard,Medium
30773,2024-06-22,2024,Q2,Jun,South,Georgia,Atlanta,Furniture,Cabinet,StoragePlus,Online,Small Business,50+,12,1086,0.0,13032.0,9307.3,3724.7,Bank Transfer,Same-Day,Medium
30774,2024-12-22,2024,Q4,Dec,Northeast,Pennsylvania,Philadelphia,Furniture,Chair,ComfortSeat,Retail,Small Business,18-25,15,87,0.0,1305.0,946.86,358.14,Bank Transfer,Standard,Medium
30775,2024-03-01,2024,Q1,Mar,West,Colorado,Denver,Furniture,Desk,WorkDesk Pro,Distributor,Consumer,18-25,10,288,0.1,2592.0,1787.47,804.53,Cash,Standard,Critical
30776,2024-02-19,2024,Q1,Feb,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Distributor,Consumer,50+,4,400,0.15,1360.0,835.57,524.43,Digital Wallet,Standard,Critical
30777,2024-05-11,2024,Q2,May,South,Georgia,Atlanta,Furniture,Cabinet,StoragePlus,Retail,Small Business,18-25,7,463,0.1,2916.9,1656.96,1259.94,Cash,Standard,Medium
30778,2024-09-27,2024,Q3,Sep,Northeast,Massachusetts,Boston,Accessories,Headphones,SoundMax,Online,Small Business,36-50,5,519,0.15,2205.75,1604.83,600.92,Digital Wallet,Standard,Critical
30779,2024-12-17,2024,Q4,Dec,South,Texas,Dallas,Furniture,Cabinet,StoragePlus,Distributor,Corporate,36-50,4,722,0.0,2888.0,1907.88,980.12,Digital Wallet,Same-Day,Critical
30780,2024-12-03,2024,Q4,Dec,West,Washington,Seattle,Furniture,Cabinet,StoragePlus,Retail,Consumer,50+,9,387,0.0,3483.0,2261.65,1221.35,Digital Wallet,Same-Day,Medium
30781,2024-01-27,2024,Q1,Jan,Northeast,Massachusetts,Boston,Electronics,Phone,Galaxy Max,Distributor,Consumer,18-25,4,1184,0.15,4025.6,2513.92,1511.68,Cash,Same-Day,Low
30782,2024-06-15,2024,Q2,Jun,West,California,Los Angeles,Electronics,Phone,Galaxy Max,Online,Consumer,18-25,10,1106,0.05,10507.0,5935.57,4571.43,Digital Wallet,Standard,Medium
30783,2024-07-08,2024,Q3,Jul,South,Florida,Miami,Furniture,Chair,ComfortSeat,Online,Consumer,36-50,9,140,0.15,1071.0,647.32,423.68,Cash,Standard,High
30784,2024-08-30,2024,Q3,Aug,West,Washington,Seattle,Electronics,Laptop,UltraBook Pro,Retail,Consumer,26-35,13,1155,0.0,15015.0,8465.22,6549.78,Digital Wallet,Standard,Critical
30785,2024-04-07,2024,Q2,Apr,South,Georgia,Atlanta,Electronics,Phone,Galaxy Max,Online,Small Business,26-35,5,696,0.1,3132.0,2206.85,925.15,Card,Express,Critical
30786,2024-06-18,2024,Q2,Jun,South,Texas,Dallas,Furniture,Cabinet,StoragePlus,Retail,Consumer,18-25,9,668,0.0,6012.0,3373.38,2638.62,Cash,Same-Day,Critical
30787,2024-09-17,2024,Q3,Sep,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Retail,Small Business,50+,13,931,0.05,11497.85,6349.97,5147.88,Cash,Express,Medium
30788,2024-03-28,2024,Q1,Mar,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Retail,Consumer,18-25,12,140,0.0,1680.0,1139.22,540.78,Bank Transfer,Express,High
30789,2024-07-15,2024,Q3,Jul,West,California,Los Angeles,Furniture,Chair,ComfortSeat,Retail,Small Business,26-35,3,380,0.05,1083.0,630.66,452.34,Card,Express,Low
30790,2024-01-11,2024,Q1,Jan,Northeast,Massachusetts,Boston,Furniture,Chair,ComfortSeat,Online,Consumer,18-25,12,889,0.05,10134.6,6400.39,3734.21,Cash,Standard,Medium
30791,2024-06-26,2024,Q2,Jun,Northeast,Pennsylvania,Philadelphia,Electronics,Tablet,Tab Elite,Retail,Small Business,50+,3,951,0.0,2853.0,1987.51,865.49,Bank Transfer,Same-Day,Critical
30792,2024-03-12,2024,Q1,Mar,Midwest,Michigan,Detroit,Furniture,Cabinet,StoragePlus,Distributor,Consumer,26-35,9,189,0.1,1530.9,884.04,646.86,Digital Wallet,Express,Medium
30793,2024-04-21,2024,Q2,Apr,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Distributor,Consumer,36-50,3,1044,0.1,2818.8,2019.79,799.01,Bank Transfer,Standard,Critical
30794,2024-02-23,2024,Q1,Feb,West,Washington,Seattle,Accessories,Headphones,SoundMax,Retail,Small Business,26-35,13,788,0.15,8707.4,6521.09,2186.31,Card,Same-Day,High
30795,2024-06-28,2024,Q2,Jun,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Online,Consumer,50+,1,941,0.05,893.95,620.29,273.66,Bank Transfer,Express,Low
30796,2024-02-12,2024,Q1,Feb,South,Florida,Miami,Electronics,Tablet,Tab Elite,Online,Small Business,26-35,13,1192,0.15,13171.6,9234.39,3937.21,Bank Transfer,Same-Day,High
30797,2024-12-01,2024,Q4,Dec,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,Online,Consumer,36-50,5,401,0.15,1704.25,1030.72,673.53,Cash,Same-Day,Critical
30798,2024-06-04,2024,Q2,Jun,South,Florida,Miami,Electronics,Phone,Galaxy Max,Distributor,Consumer,26-35,2,842,0.1,1515.6,1048.0,467.6,Digital Wallet,Same-Day,Medium
30799,2024-09-08,2024,Q3,Sep,South,Georgia,Atlanta,Electronics,Laptop,UltraBook Pro,Online,Consumer,50+,4,111,0.1,399.6,240.44,159.16,Card,Standard,Low
30800,2024-07-17,2024,Q3,Jul,Midwest,Ohio,Columbus,Furniture,Chair,ComfortSeat,Distributor,Small Business,18-25,3,733,0.15,1869.15,1342.81,526.34,Cash,Standard,Low
