Order ID,Date,Year,Quarter,Month,Region,Country,State,City,Sales Channel,Customer Segment,Category,Subcategory,Product Name,Sales Rep,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Payment Method
10720,11/11/2024,2024,Q4,Nov,Midwest,USA,Michigan,Detroit,Retail,Consumer,Electronics,Tablet,Tab Elite,John Miller,19,1108,0.05,19999.4,12454.53,7544.87,Digital Wallet
10721,05/11/2024,2024,Q4,Nov,South,USA,Florida,Miami,Distributor,Consumer,Accessories,Headphones,SoundMax,Sarah Lopez,13,371,0.05,4581.85,2943.94,1637.91,Card
10722,01/07/2024,2024,Q3,Jul,South,USA,Texas,Dallas,Distributor,Small Business,Electronics,Laptop,UltraBook Pro,Sarah Lopez,4,344,0.15,1169.6,816.35,353.25,Cash
10723,22/08/2024,2024,Q3,Aug,South,USA,Florida,Miami,Online,Small Business,Furniture,Chair,ComfortSeat,Jessica Lee,18,636,0.15,9730.8,6549.92,3180.88,Digital Wallet
10724,03/09/2024,2024,Q3,Sep,Midwest,USA,Ohio,Columbus,Distributor,Corporate,Furniture,Chair,ComfortSeat,Sarah Lopez,5,128,0.15,544,369.05,174.95,Card
10725,28/11/2024,2024,Q4,Nov,Northeast,USA,New York,New York,Retail,Consumer,Furniture,Desk,WorkDesk Pro,Sarah Lopez,13,400,0.05,4940,3264.14,1675.86,Digital Wallet
10726,31/05/2024,2024,Q2,May,West,USA,Colorado,Denver,Retail,Consumer,Electronics,Tablet,Tab Elite,Michael Brown,19,1057,0.15,17070.55,12376.32,4694.23,Transfer
10727,27/02/2024,2024,Q1,Feb,West,USA,Colorado,Denver,Online,Corporate,Accessories,Keyboard,KeyPro,David Clark,14,149,0,2086,1354.36,731.64,Transfer
10728,18/07/2024,2024,Q3,Jul,South,USA,Florida,Miami,Online,Corporate,Accessories,Keyboard,KeyPro,Emily Carter,19,483,0.15,7800.45,5472.49,2327.96,Transfer
10729,20/06/2024,2024,Q2,Jun,Northeast,USA,New York,New York,Retail,Small Business,Electronics,Laptop,UltraBook Pro,Emily Carter,20,367,0.1,6606,3873.31,2732.69,Digital Wallet
10730,16/03/2024,2024,Q1,Mar,Northeast,USA,Pennsylvania,Philadelphia,Distributor,Consumer,Electronics,Phone,Galaxy Max,Sarah Lopez,16,1077,0.05,16370.4,12028.07,4342.33,Transfer
10731,05/09/2024,2024,Q3,Sep,Midwest,USA,Michigan,Detroit,Online,Small Business,Accessories,Headphones,SoundMax,Jessica Lee,17,1071,0.1,16386.3,11997.02,4389.28,Card
10732,01/07/2024,2024,Q3,Jul,Northeast,USA,New York,New York,Online,Small Business,Electronics,Laptop,UltraBook Pro,David Clark,17,1147,0.05,18524.05,10257.62,8266.43,Cash
10733,10/05/2024,2024,Q2,May,South,USA,Florida,Miami,Online,Consumer,Furniture,Desk,WorkDesk Pro,Emily Carter,1,496,0,496,308.61,187.39,Card
10734,02/04/2024,2024,Q2,Apr,South,USA,Texas,Dallas,Retail,Small Business,Accessories,Headphones,SoundMax,Jessica Lee,1,299,0.1,269.1,166.48,102.62,Transfer
10735,26/02/2024,2024,Q1,Feb,South,USA,Georgia,Atlanta,Distributor,Consumer,Accessories,Keyboard,KeyPro,Michael Brown,6,1190,0.05,6783,4190.83,2592.17,Transfer
10736,20/09/2024,2024,Q3,Sep,West,USA,Colorado,Denver,Online,Consumer,Accessories,Headphones,SoundMax,John Miller,10,763,0.15,6485.5,4742.55,1742.95,Card
10737,14/01/2024,2024,Q1,Jan,West,USA,Colorado,Denver,Retail,Small Business,Electronics,Phone,Galaxy Max,Sarah Lopez,9,298,0.1,2413.8,1707.31,706.49,Digital Wallet
10738,12/02/2024,2024,Q1,Feb,Midwest,USA,Ohio,Columbus,Distributor,Corporate,Furniture,Chair,ComfortSeat,John Miller,12,831,0.05,9473.4,5259.27,4214.13,Card
10739,25/11/2024,2024,Q4,Nov,Northeast,USA,Massachusetts,Boston,Online,Consumer,Accessories,Headphones,SoundMax,Michael Brown,17,1038,0.05,16763.7,10387.33,6376.37,Transfer
10740,06/12/2024,2024,Q4,Dec,South,USA,Florida,Miami,Distributor,Small Business,Furniture,Desk,WorkDesk Pro,Sarah Lopez,18,477,0,8586,5397.82,3188.18,Cash
10741,05/09/2024,2024,Q3,Sep,West,USA,California,Los Angeles,Retail,Corporate,Accessories,Headphones,SoundMax,Sarah Lopez,11,271,0.15,2533.85,1546.12,987.73,Digital Wallet
10742,30/09/2024,2024,Q3,Sep,Midwest,USA,Illinois,Chicago,Distributor,Corporate,Furniture,Desk,WorkDesk Pro,Michael Brown,11,912,0.1,9028.8,6128.53,2900.27,Digital Wallet
10743,18/05/2024,2024,Q2,May,Midwest,USA,Ohio,Columbus,Distributor,Consumer,Furniture,Chair,ComfortSeat,Michael Brown,14,1195,0,16730,11168.34,5561.66,Digital Wallet
10744,12/09/2024,2024,Q3,Sep,Midwest,USA,Ohio,Columbus,Online,Corporate,Electronics,Laptop,UltraBook Pro,Sarah Lopez,4,880,0.05,3344,2390.57,953.43,Cash
10745,22/01/2024,2024,Q1,Jan,South,USA,Florida,Miami,Retail,Small Business,Electronics,Phone,Galaxy Max,David Clark,2,191,0.15,324.7,184.69,140.01,Card
10746,15/10/2024,2024,Q4,Oct,West,USA,Washington,Seattle,Retail,Corporate,Electronics,Laptop,UltraBook Pro,Sarah Lopez,11,375,0,4125,2776.05,1348.95,Transfer
10747,30/05/2024,2024,Q2,May,Northeast,USA,Pennsylvania,Philadelphia,Retail,Small Business,Accessories,Keyboard,KeyPro,John Miller,19,916,0.15,14793.4,8152.96,6640.44,Digital Wallet
10748,22/10/2024,2024,Q4,Oct,Midwest,USA,Ohio,Columbus,Retail,Small Business,Electronics,Laptop,UltraBook Pro,David Clark,18,874,0.15,13372.2,8677.03,4695.17,Transfer
10749,20/07/2024,2024,Q3,Jul,West,USA,Washington,Seattle,Distributor,Consumer,Accessories,Keyboard,KeyPro,John Miller,1,585,0.15,497.25,297.55,199.7,Cash
10750,08/02/2024,2024,Q1,Feb,South,USA,Florida,Miami,Retail,Corporate,Accessories,Keyboard,KeyPro,Michael Brown,16,673,0.15,9152.8,5213.83,3938.97,Transfer
10751,26/10/2024,2024,Q4,Oct,South,USA,Florida,Miami,Online,Consumer,Furniture,Chair,ComfortSeat,Jessica Lee,6,630,0,3780,2654.98,1125.02,Transfer
10752,07/01/2024,2024,Q1,Jan,South,USA,Texas,Dallas,Online,Consumer,Electronics,Laptop,UltraBook Pro,Jessica Lee,4,393,0.05,1493.4,951.65,541.75,Card
10753,22/05/2024,2024,Q2,May,West,USA,California,Los Angeles,Online,Small Business,Electronics,Tablet,Tab Elite,John Miller,18,703,0.15,10755.9,7369.29,3386.61,Transfer
10754,31/05/2024,2024,Q2,May,Northeast,USA,Pennsylvania,Philadelphia,Retail,Small Business,Accessories,Keyboard,KeyPro,Jessica Lee,3,427,0.05,1216.95,682.92,534.03,Card
10755,06/12/2024,2024,Q4,Dec,South,USA,Texas,Dallas,Retail,Consumer,Electronics,Tablet,Tab Elite,Michael Brown,7,946,0.1,5959.8,4308.16,1651.64,Transfer
10756,12/11/2024,2024,Q4,Nov,West,USA,Colorado,Denver,Distributor,Corporate,Electronics,Phone,Galaxy Max,Michael Brown,14,1144,0.05,15215.2,9017.56,6197.64,Digital Wallet
10757,28/07/2024,2024,Q3,Jul,South,USA,Texas,Dallas,Online,Consumer,Furniture,Chair,ComfortSeat,Jessica Lee,12,692,0.1,7473.6,4373.29,3100.31,Transfer
10758,05/08/2024,2024,Q3,Aug,Northeast,USA,New York,New York,Retail,Corporate,Furniture,Chair,ComfortSeat,Jessica Lee,6,851,0.1,4595.4,3131.92,1463.48,Card
10759,25/08/2024,2024,Q3,Aug,West,USA,Colorado,Denver,Online,Consumer,Accessories,Headphones,SoundMax,Emily Carter,15,1110,0.15,14152.5,9771.4,4381.1,Transfer
10760,10/12/2024,2024,Q4,Dec,West,USA,Washington,Seattle,Online,Corporate,Furniture,Desk,WorkDesk Pro,Jessica Lee,10,178,0.15,1513,842.51,670.49,Transfer
10761,26/12/2024,2024,Q4,Dec,Midwest,USA,Ohio,Columbus,Retail,Small Business,Furniture,Desk,WorkDesk Pro,Jessica Lee,4,709,0.05,2694.2,1649.17,1045.03,Cash
10762,29/02/2024,2024,Q1,Feb,Northeast,USA,Pennsylvania,Philadelphia,Retail,Small Business,Furniture,Chair,ComfortSeat,Michael Brown,17,263,0.15,3800.35,2313.17,1487.18,Cash
10763,29/04/2024,2024,Q2,Apr,Midwest,USA,Illinois,Chicago,Online,Small Business,Furniture,Desk,WorkDesk Pro,Michael Brown,7,1184,0.1,7459.2,4452.79,3006.41,Digital Wallet
10764,20/12/2024,2024,Q4,Dec,Northeast,USA,Pennsylvania,Philadelphia,Distributor,Corporate,Electronics,Tablet,Tab Elite,David Clark,16,758,0.1,10915.2,7791.79,3123.41,Cash
10765,14/12/2024,2024,Q4,Dec,West,USA,California,Los Angeles,Distributor,Consumer,Accessories,Headphones,SoundMax,David Clark,5,636,0.1,2862,1702.57,1159.43,Card
10766,03/01/2024,2024,Q1,Jan,Midwest,USA,Michigan,Detroit,Online,Consumer,Electronics,Tablet,Tab Elite,John Miller,8,512,0.15,3481.6,1931.33,1550.27,Card
10767,05/01/2024,2024,Q1,Jan,South,USA,Texas,Dallas,Distributor,Corporate,Electronics,Tablet,Tab Elite,Jessica Lee,10,864,0.05,8208,4562.18,3645.82,Transfer
10768,06/06/2024,2024,Q2,Jun,Northeast,USA,New York,New York,Distributor,Corporate,Furniture,Desk,WorkDesk Pro,Sarah Lopez,3,194,0.15,494.7,294.42,200.28,Cash
10769,30/08/2024,2024,Q3,Aug,South,USA,Texas,Dallas,Retail,Consumer,Accessories,Headphones,SoundMax,Jessica Lee,6,1167,0,7002,4960.09,2041.91,Card
10770,08/10/2024,2024,Q4,Oct,West,USA,Colorado,Denver,Retail,Small Business,Furniture,Chair,ComfortSeat,David Clark,2,237,0,474,333.29,140.71,Card
10771,18/06/2024,2024,Q2,Jun,South,USA,Florida,Miami,Retail,Consumer,Accessories,Headphones,SoundMax,Sarah Lopez,11,1080,0.15,10098,5781.94,4316.06,Transfer
10772,06/06/2024,2024,Q2,Jun,West,USA,Colorado,Denver,Distributor,Corporate,Electronics,Tablet,Tab Elite,Michael Brown,4,928,0.15,3155.2,2266.98,888.22,Digital Wallet
10773,30/01/2024,2024,Q1,Jan,South,USA,Florida,Miami,Retail,Corporate,Accessories,Keyboard,KeyPro,Michael Brown,9,138,0,1242,856.91,385.09,Transfer
10774,15/01/2024,2024,Q1,Jan,West,USA,California,Los Angeles,Online,Small Business,Furniture,Desk,WorkDesk Pro,Michael Brown,19,669,0,12711,9150.01,3560.99,Transfer
10775,18/04/2024,2024,Q2,Apr,West,USA,Colorado,Denver,Distributor,Corporate,Furniture,Desk,WorkDesk Pro,Michael Brown,2,1002,0.15,1703.4,963.34,740.06,Transfer
10776,17/10/2024,2024,Q4,Oct,Midwest,USA,Illinois,Chicago,Online,Small Business,Electronics,Phone,Galaxy Max,Jessica Lee,11,732,0.15,6844.2,4929.16,1915.04,Digital Wallet
10777,18/01/2024,2024,Q1,Jan,Northeast,USA,Pennsylvania,Philadelphia,Retail,Consumer,Electronics,Laptop,UltraBook Pro,John Miller,1,963,0.15,818.55,599.42,219.13,Digital Wallet
10778,23/08/2024,2024,Q3,Aug,Northeast,USA,Pennsylvania,Philadelphia,Online,Small Business,Accessories,Keyboard,KeyPro,Jessica Lee,20,1148,0.05,21812,12308.67,9503.33,Digital Wallet
10779,21/07/2024,2024,Q3,Jul,Northeast,USA,New York,New York,Retail,Corporate,Accessories,Headphones,SoundMax,Emily Carter,5,763,0.05,3624.25,1993.77,1630.48,Digital Wallet
10780,30/07/2024,2024,Q3,Jul,West,USA,California,Los Angeles,Retail,Small Business,Accessories,Headphones,SoundMax,Emily Carter,17,421,0.05,6799.15,5030.18,1768.97,Cash
10781,05/01/2024,2024,Q1,Jan,South,USA,Texas,Dallas,Online,Small Business,Furniture,Desk,WorkDesk Pro,Michael Brown,20,432,0,8640,6150.62,2489.38,Digital Wallet
10782,05/10/2024,2024,Q4,Oct,South,USA,Texas,Dallas,Distributor,Small Business,Furniture,Desk,WorkDesk Pro,Jessica Lee,14,768,0.15,9139.2,6584.37,2554.83,Card
10783,10/03/2024,2024,Q1,Mar,West,USA,California,Los Angeles,Retail,Corporate,Accessories,Keyboard,KeyPro,John Miller,11,921,0,10131,6114.25,4016.75,Card
10784,03/05/2024,2024,Q2,May,West,USA,Colorado,Denver,Distributor,Small Business,Electronics,Phone,Galaxy Max,Jessica Lee,15,1061,0.05,15119.25,9736.07,5383.18,Transfer
10785,10/09/2024,2024,Q3,Sep,Midwest,USA,Ohio,Columbus,Online,Small Business,Electronics,Laptop,UltraBook Pro,Emily Carter,3,317,0.15,808.35,563.35,245,Transfer
10786,10/01/2024,2024,Q1,Jan,West,USA,California,Los Angeles,Online,Corporate,Furniture,Desk,WorkDesk Pro,John Miller,13,1156,0,15028,8607.62,6420.38,Card
10787,18/08/2024,2024,Q3,Aug,South,USA,Georgia,Atlanta,Retail,Corporate,Accessories,Headphones,SoundMax,Jessica Lee,4,63,0,252,151.08,100.92,Transfer
10788,02/03/2024,2024,Q1,Mar,Midwest,USA,Michigan,Detroit,Distributor,Small Business,Electronics,Laptop,UltraBook Pro,Emily Carter,1,1182,0.05,1122.9,631.09,491.81,Digital Wallet
10789,03/11/2024,2024,Q4,Nov,Northeast,USA,New York,New York,Online,Corporate,Furniture,Desk,WorkDesk Pro,Sarah Lopez,14,323,0.1,4069.8,2873.11,1196.69,Card
10790,30/01/2024,2024,Q1,Jan,West,USA,Colorado,Denver,Distributor,Consumer,Electronics,Phone,Galaxy Max,Michael Brown,14,894,0.05,11890.2,6787.7,5102.5,Cash
10791,09/01/2024,2024,Q1,Jan,Northeast,USA,Pennsylvania,Philadelphia,Distributor,Corporate,Electronics,Tablet,Tab Elite,Sarah Lopez,11,609,0.15,5694.15,4058.92,1635.23,Cash
10792,15/09/2024,2024,Q3,Sep,South,USA,Georgia,Atlanta,Distributor,Small Business,Furniture,Chair,ComfortSeat,David Clark,20,577,0.15,9809,6847.11,2961.89,Cash
10793,15/04/2024,2024,Q2,Apr,West,USA,Washington,Seattle,Distributor,Consumer,Accessories,Keyboard,KeyPro,John Miller,9,1138,0.05,9729.9,6747.89,2982.01,Cash
10794,02/08/2024,2024,Q3,Aug,West,USA,Colorado,Denver,Online,Small Business,Accessories,Keyboard,KeyPro,David Clark,19,1036,0.05,18699.8,12083.16,6616.64,Transfer
10795,14/01/2024,2024,Q1,Jan,South,USA,Texas,Dallas,Online,Consumer,Accessories,Headphones,SoundMax,David Clark,10,921,0.05,8749.5,6295.08,2454.42,Digital Wallet
10796,11/11/2024,2024,Q4,Nov,South,USA,Georgia,Atlanta,Online,Consumer,Furniture,Chair,ComfortSeat,Jessica Lee,13,595,0.15,6574.75,4177.75,2397,Cash
10797,08/04/2024,2024,Q2,Apr,West,USA,Washington,Seattle,Distributor,Small Business,Accessories,Headphones,SoundMax,John Miller,4,331,0,1324,803.15,520.85,Transfer
10798,01/04/2024,2024,Q2,Apr,Midwest,USA,Michigan,Detroit,Online,Small Business,Electronics,Laptop,UltraBook Pro,David Clark,16,126,0.15,1713.6,1236.99,476.61,Digital Wallet
10799,23/10/2024,2024,Q4,Oct,Northeast,USA,Pennsylvania,Philadelphia,Retail,Consumer,Furniture,Chair,ComfortSeat,John Miller,3,891,0.05,2539.35,1885.48,653.87,Cash
10800,03/12/2024,2024,Q4,Dec,Northeast,USA,Pennsylvania,Philadelphia,Distributor,Consumer,Electronics,Phone,Galaxy Max,Michael Brown,16,424,0.05,6444.8,3964.55,2480.25,Cash
